"First","Last","Player","Season","Team","Min","Pos","Passes","PassPct","xPassPct","Score","Per100","Distance","Vertical","Touch%","Comp ($K)","Passes/96","PassPct/96","xPassPct/96","Score/96","Per100/96","Distance/96","Vertical/96","Touch%/96","extreme1","extreme2","plotnames"
"Auston","Trusty","Auston Trusty",2019,"PHI",2115,"CB",1063,0.799,0.77,30.0921954223886,2.83087445177691,21.9914210319181,6.34613074204947,0.0967418813962446,124.1,48.2496453900709,0.798682972718721,0.770374228200951,1.36588688442047,2.83087445177691,21.9914210319181,6.34613074204947,0.0967418813962446,198,302,"Trusty"
"Graham","Smith","Graham Smith",2019,"SKC",955,"CB",502,0.916,0.857,29.7967363893986,5.93560485844593,21.9958583855169,6.15325,0.101112346940709,57.225,50.4628272251309,0.916334661354582,0.856978612770122,2.99527402448405,5.93560485844593,21.9958583855169,6.15325,0.101112346940709,527,557,"Smith"
"Greg","Garza","Greg Garza",2019,"CIN",976,"FB/WB",595,0.829,0.779,29.5302704367787,4.96307066164348,17.7690265301838,2.3580831643002,0.129040220372798,270,58.5245901639344,0.828571428571429,0.778940721954994,2.90461676427331,4.96307066164348,17.7690265301838,2.3580831643002,0.129040220372798,233,386,"Garza"
"Ilsinho","Ilsinho","Ilsinho",2019,"PHI",1187,"Wing",700,0.836,0.794,29.274032343179,4.18200462045415,15.0758244973508,-1.05780341880342,0.124002817375201,357,56.6133108677338,0.835714285714286,0.793894239509744,2.3675712762807,4.18200462045415,15.0758244973508,-1.05780341880342,0.124002817375201,297,406,"Ilsinho"
"Harold","Cummings","Harold Cummings",2019,"SJE",1493,"CB",921,0.865,0.834,29.2671341821552,3.17775615441425,21.9713798336269,5.4116373902133,0.109247589933259,320.667,59.2203616878768,0.865363735070576,0.833586173526433,1.88187868820288,3.17775615441425,21.9713798336269,5.4116373902133,0.109247589933259,449,491,"Cummings"
"Gaston","Sauro","Gaston Sauro",2019,"CLB",1385,"CB",655,0.881,0.837,28.722676537931,4.38514145617267,20.3749360709161,4.99642114384749,0.085815507868421,360,45.4007220216606,0.880916030534351,0.837064615972624,1.99088588277356,4.38514145617267,20.3749360709161,4.99642114384749,0.085815507868421,466,526,"Sauro"
"Frederic","Brillant","Frederic Brillant",2019,"DCU",3204,"CB",1354,0.815,0.793,28.6296194912867,2.11444752520581,20.866370804488,7.418907524932,0.0877964490214957,300,40.5692883895131,0.814623338257016,0.793478863004958,0.857816314345668,2.11444752520581,20.866370804488,7.418907524932,0.0877964490214957,295,346,"Brillant"
"Rudy","Camacho","Rudy Camacho",2019,"MTL",1570,"CB",1035,0.872,0.846,27.3553644865752,2.64303038517635,22.2947375188052,5.93287929125138,0.114200262416797,749.153,63.2866242038217,0.872463768115942,0.846033464264179,1.67268470745938,2.64303038517635,22.2947375188052,5.93287929125138,0.114200262416797,509,511,"Camacho"
"Bill","Tuiloma","Bill Tuiloma",2019,"POR",2093,"CB",829,0.838,0.805,27.2666263708379,3.28909847657876,23.4109593059382,7.90190647482014,0.083189847684844,107.508,38.0238891543239,0.838359469240048,0.805468484474261,1.25064315891086,3.28909847657876,23.4109593059382,7.90190647482014,0.083189847684844,329,415,"Tuiloma"
"Judson","Judson","Judson",2019,"SJE",2023,"CDM",1166,0.882,0.858,27.2419279785828,2.3363574595697,22.046292103536,3.34898346303502,0.102510879613934,305,55.3316856154226,0.881646655231561,0.858283080635864,1.29274596438158,2.3363574595697,22.046292103536,3.34898346303502,0.102510879613934,529,528,"Judson"
"Harrison","Afful","Harrison Afful",2019,"CLB",2063,"FB/WB",1190,0.779,0.756,27.1157635909039,2.27863559587428,17.88741414432,1.40927723840345,0.112713636528474,363.8,55.3756665050897,0.778991596638655,0.756205240679913,1.2618096484376,2.27863559587428,17.88741414432,1.40927723840345,0.112713636528474,147,251,"Afful"
"Andrew","Farrell","Andrew Farrell",2019,"NER",2811,"CB",1222,0.762,0.74,26.9939291533083,2.2089958390596,21.9440322123165,9.14280880773362,0.0951491339129003,294.23,41.7331910352188,0.761865793780687,0.739775835390091,0.921884453474778,2.2089958390596,21.9440322123165,9.14280880773362,0.0951491339129003,101,215,"Farrell"
"Oscar","Boniek Garcia","Oscar Boniek Garcia",2019,"HOU",2773,"CDM",1370,0.866,0.846,26.7585992664098,1.95318242820509,18.0804735417815,1.99533726812816,0.103531070454698,183,47.4287774972953,0.865693430656934,0.846161606374883,0.926370547989663,1.95318242820509,18.0804735417815,1.99533726812816,0.103531070454698,510,492,"Garcia"
"Steven","Beitashour","Steven Beitashour",2019,"LAFC",2003,"FB/WB",1184,0.845,0.822,26.3794138655066,2.22799103593806,16.7537758957266,-0.40273,0.0974426090314482,298.375,56.7468796804793,0.844594594594595,0.822314684235214,1.26431539245563,2.22799103593806,16.7537758957266,-0.40273,0.0974426090314482,400,438,"Beitashour"
"Nick","Hagglund","Nick Hagglund",2019,"CIN",1945,"CB",945,0.789,0.762,26.0815499201418,2.75995237250177,23.655816812616,6.89244638069705,0.103332581782698,147.129,46.6426735218509,0.789417989417989,0.761818465692972,1.28731557446458,2.75995237250177,23.655816812616,6.89244638069705,0.103332581782698,172,273,"Hagglund"
"Russell","Teibert","Russell Teibert",2019,"VAN",2333,"CM",893,0.869,0.84,26.0211377218366,2.91390120065359,16.5589298300422,1.02936855670103,0.0790487201584863,190,36.7458208315474,0.868980963045913,0.839841951039377,1.07073691440048,2.91390120065359,16.5589298300422,1.02936855670103,0.0790487201584863,478,500,"Teibert"
"Felipe","Gutierrez","Felipe Gutierrez",2019,"SKC",2902,"CM",1583,0.837,0.821,25.8403296172618,1.63236447361098,19.5170806292037,1.41419622641509,0.109838577080663,1650,52.3666436940041,0.837018319646241,0.820694674910131,0.854814487683369,1.63236447361098,19.5170806292037,1.41419622641509,0.109838577080663,392,411,"Gutierrez"
"DaMarcus","Beasley","DaMarcus Beasley",2019,"HOU",1106,"FB/WB",657,0.825,0.786,25.7359240353107,3.91718782881442,17.337939506517,2.10203874538745,0.119171026924254,275,57.0271247739602,0.824961948249619,0.785790069961475,2.23385959076838,3.91718782881442,17.337939506517,2.10203874538745,0.119171026924254,264,378,"Beasley"
"Michael","Parkhurst","Michael Parkhurst",2019,"ATL",1548,"FB/WB",919,0.854,0.826,25.6525292657316,2.79135247722868,18.3848322745401,2.27363057324841,0.100810649379033,300,56.9922480620155,0.854189336235038,0.826275811462751,1.59085452810738,2.79135247722868,18.3848322745401,2.27363057324841,0.100810649379033,420,462,"Parkhurst"
"Chad","Marshall","Chad Marshall",2019,"SEA",765,"CB",365,0.912,0.843,25.4668705612421,6.97722481129921,21.7907541066496,6.47798798798799,0.0788279658709857,366.25,45.8039215686275,0.912328767123288,0.842556519010296,3.1958425802343,6.97722481129921,21.7907541066496,6.47798798798799,0.0788279658709857,490,555,"Marshall"
"Julio","Cascante","Julio Cascante",2019,"POR",1549,"CB",635,0.869,0.83,25.0617926269769,3.94673899637432,20.9129764369452,5.51166666666667,0.0828489869519715,170.004,39.354422207876,0.869291338582677,0.829823948618934,1.55321632807604,3.94673899637432,20.9129764369452,5.51166666666667,0.0828489869519715,430,503,"Cascante"
"Jan","Gregus","Jan Gregus",2019,"MIN",2870,"CDM",1923,0.809,0.796,24.7860927768052,1.28892838152913,20.1678542484341,3.42501928020566,0.130136456417976,883.5,64.3233449477352,0.809152366094644,0.796263082279352,0.829081848980243,1.28892838152913,20.1678542484341,3.42501928020566,0.130136456417976,302,329,"Gregus"
"Claude","Dielna","Claude Dielna",2019,"POR",1195,"CB",637,0.824,0.786,24.5313483588397,3.85107509557924,22.6692974489485,6.64020952380952,0.0974726882519397,600,51.1732217573222,0.824175824175824,0.785665073220032,1.97071919870177,3.85107509557924,22.6692974489485,6.64020952380952,0.0974726882519397,262,376,"Dielna"
"Jon","Erice","Jon Erice",2019,"VAN",1876,"CM",1157,0.863,0.842,24.2663984894753,2.09735509848533,18.8599822785849,5.19272772772773,0.115724381031012,752.364,59.2068230277185,0.863439930855661,0.842466379870808,1.24177732142304,2.09735509848533,18.8599822785849,5.19272772772773,0.115724381031012,489,482,"Erice"
"Ilie","Sanchez","Ilie Sanchez",2019,"SKC",2713,"CM",1784,0.85,0.837,24.2322901412846,1.35831222765048,21.3570975786323,3.6517237969677,0.114838584810481,900,63.1271654994471,0.850336322869955,0.83675320059345,0.857464007948146,1.35831222765048,21.3570975786323,3.6517237969677,0.114838584810481,461,454,"Sanchez"
"Justin","Morrow","Justin Morrow",2019,"TOR",2515,"FB/WB",1367,0.818,0.8,24.1767170783133,1.76859671384881,16.1252095619387,-2.04469588550984,0.0957945394880947,330,52.1797216699801,0.817849305047549,0.800163337909061,0.922848842750726,1.76859671384881,16.1252095619387,-2.04469588550984,0.0957945394880947,312,356,"Morrow"
"Mathieu","Deplagne","Mathieu Deplagne",2019,"CIN",3100,"FB/WB",1550,0.792,0.777,24.1645281021483,1.55900181304183,17.7667593879939,2.25233306188925,0.10565900648107,254.4,48,0.792258064516129,0.776668046385711,0.748320870260077,1.55900181304183,17.7667593879939,2.25233306188925,0.10565900648107,220,285,"Deplagne"
"Bryan","Acosta","Bryan Acosta",2019,"FCD",2267,"CM",1661,0.854,0.84,23.5272829011083,1.41645291397401,22.3568968896896,2.64094785059901,0.124656923139437,650,70.3378914865461,0.854304635761589,0.840140106621849,0.996303113589059,1.41645291397401,22.3568968896896,2.64094785059901,0.124656923139437,481,463,"Acosta"
"Magnus","Eriksson","Magnus Eriksson",2019,"SJE",3006,"CAM",1773,0.785,0.771,23.2211564555765,1.3097098959716,17.7960625198648,1.96599568655643,0.105707464233683,450,56.622754491018,0.784545967287084,0.771448868327368,0.741593818940566,1.3097098959716,17.7960625198648,1.96599568655643,0.105707464233683,203,267,"Eriksson"
"Kamal","Miller","Kamal Miller",2019,"ORL",1470,"FB/WB",683,0.796,0.763,22.6524142343551,3.31660530517645,19.0908026683254,3.36818933823529,0.0945453058890841,56.25,44.6040816326531,0.796486090775988,0.763320037724224,1.4793413377538,3.31660530517645,19.0908026683254,3.36818933823529,0.0945453058890841,177,297,"Miller"
"Micheal","Azira","Micheal Azira",2019,"MTL,CHI",1797,"CM",756,0.864,0.834,22.432697083801,2.96728797404775,19.2081275541057,1.5474808575804,0.0865465414577168,146.625,40.3873121869783,0.863756613756614,0.834083734016136,1.19840785756533,2.96728797404775,19.2081275541057,1.5474808575804,0.0865465414577168,452,484,"Azira"
"Joe","Corona","Joe Corona",2019,"LAG",2488,"CM",1600,0.861,0.847,22.294094890356,1.39338093064725,16.5296709249365,3.22133623819898,0.125815517265994,550,61.7363344051447,0.860625,0.846691190693527,0.860222310881902,1.39338093064725,16.5296709249365,3.22133623819898,0.125815517265994,511,476,"Corona"
"Larrys","Mabiala","Larrys Mabiala",2019,"POR",2070,"CB",857,0.841,0.815,22.2138871699571,2.59205217852475,21.3162089416846,5.06813453536754,0.0822626249639903,793.333,39.7449275362319,0.841306884480747,0.815386362695499,1.03020926005598,2.59205217852475,21.3162089416846,5.06813453536754,0.0822626249639903,368,428,"Mabiala"
"Hwang","In-Beom","Hwang In-Beom",2019,"VAN",3023,"CM",1813,0.849,0.837,21.7311697192491,1.19863043128787,19.0520440978573,1.63219298245614,0.119221313002231,655,57.5745947734039,0.848869277440706,0.836882973127827,0.690106613644696,1.19863043128787,19.0520440978573,1.63219298245614,0.119221313002231,462,448,"In-Beom"
"Wil","Trapp","Wil Trapp",2019,"CLB",2521,"CDM",1754,0.852,0.839,21.5676472485064,1.22962641097528,19.7385056292404,3.48918005354752,0.123261979891884,593.746,66.7925426418088,0.851767388825542,0.839471124715789,0.821298744885608,1.22962641097528,19.7385056292404,3.48918005354752,0.123261979891884,475,457,"Trapp"
"Zakaria","Diallo","Zakaria Diallo",2019,"MTL",2189,"CB",1351,0.835,0.819,21.4960078448058,1.59111827126616,23.4320908265929,7.53984042553192,0.114670806913658,343.25,59.2489721333942,0.834937083641747,0.819025900929085,0.942721221151829,1.59111827126616,23.4320908265929,7.53984042553192,0.114670806913658,384,403,"Diallo"
"Djordje","Mihailovic","Djordje Mihailovic",2019,"CHI",1558,"CAM",793,0.813,0.786,21.3317804858088,2.69001014953453,18.6497743051972,1.26393023255814,0.104043048121249,111,48.8626444159178,0.813366960907944,0.786466859412599,1.31441009411916,2.69001014953453,18.6497743051972,1.26393023255814,0.104043048121249,265,341,"Mihailovic"
"Alex","Crognale","Alex Crognale",2019,"CLB",976,"CB",399,0.812,0.759,21.2337540909648,5.32174287994105,23.261691288902,9.42148148148148,0.0853557163457571,104.504,39.2459016393443,0.81203007518797,0.758812646388559,2.08856597616047,5.32174287994105,23.261691288902,9.42148148148148,0.0853557163457571,157,337,"Crognale"
"Florentin","Pogba","Florentin Pogba",2019,"ATL",845,"CB",491,0.825,0.782,21.0025296807289,4.27750095330528,20.5144961711881,4.38874074074074,0.112816300937211,324,55.7822485207101,0.824847250509165,0.782072240976112,2.38608621224849,4.27750095330528,20.5144961711881,4.38874074074074,0.112816300937211,245,377,"Pogba"
"Hector","Jimenez","Hector Jimenez",2019,"CLB",1721,"FB/WB",946,0.796,0.774,21.0012366008014,2.22000386900649,17.4226627917593,1.66009296148738,0.104258300652245,200,52.7693201626961,0.795983086680761,0.773783047990696,1.17148094926028,2.22000386900649,17.4226627917593,1.66009296148738,0.104258300652245,210,295,"Jimenez"
"Alejandro","Pozuelo","Alejandro Pozuelo",2019,"TOR",2679,"CAM",1886,0.791,0.78,20.9916781168431,1.11302641128542,17.5007008316844,0.540392091152815,0.12126216007421,3800,67.5834266517357,0.791092258748674,0.77996199463582,0.75222138828553,1.11302641128542,17.5007008316844,0.540392091152815,0.12126216007421,236,278,"Pozuelo"
"Ike","Opara","Ike Opara",2019,"MIN",2761,"CB",1087,0.815,0.796,20.7855180855841,1.91219117622669,20.0972742072924,6.17054176072235,0.0882653762340319,367.917,37.7950018109381,0.81508739650414,0.795965484741873,0.722712689683474,1.91219117622669,20.0972742072924,6.17054176072235,0.0882653762340319,300,347,"Opara"
"Brandon","Bye","Brandon Bye",2019,"NER",2873,"FB/WB",1337,0.668,0.652,20.757051937282,1.55250949418714,17.3322182290988,5.7698320268757,0.104955013202524,63.245,44.6752523494605,0.667913238593867,0.652388143651995,0.693587534277436,1.55250949418714,17.3322182290988,5.7698320268757,0.104955013202524,11,60,"Bye"
"Johan","Kappelhof","Johan Kappelhof",2019,"CHI",2742,"FB/WB",1162,0.818,0.801,20.6296516209841,1.77535728235664,18.4280187591039,2.74899579390116,0.0860412270291322,577.833,40.6827133479212,0.8184165232358,0.800662950412234,0.722263514082595,1.77535728235664,18.4280187591039,2.74899579390116,0.0860412270291322,315,358,"Kappelhof"
"Ben","Sweat","Ben Sweat",2019,"NYC",1380,"FB/WB",820,0.81,0.785,20.5010022521019,2.50012222586609,16.2436462085513,0.434887048192771,0.0972696370432533,200,57.0434782608696,0.809756097560976,0.784754875302315,1.42615667840709,2.50012222586609,16.2436462085513,0.434887048192771,0.0972696370432533,259,331,"Sweat"
"Russell","Canouse","Russell Canouse",2019,"DCU",2323,"CDM",1225,0.857,0.84,20.4970674337819,1.67322999459444,17.53124012849,1.98851428571429,0.105969804222657,247.5,50.624192854068,0.857142857142857,0.840410557196913,0.8470591793556,1.67322999459444,17.53124012849,1.98851428571429,0.105969804222657,483,470,"Canouse"
"Chase","Gasper","Chase Gasper",2019,"MIN",1400,"FB/WB",685,0.758,0.728,20.0784635916353,2.93116256812194,19.2108517165054,1.22511560693642,0.106634733235911,56.25,46.9714285714286,0.757664233576642,0.728352607895423,1.37680893199785,2.93116256812194,19.2108517165054,1.22511560693642,0.106634733235911,68,199,"Gasper"
"Richie","Laryea","Richie Laryea",2019,"TOR",1571,"FB/WB",696,0.855,0.826,20.0729724690318,2.88404776853906,16.0118718976902,-2.62257983193277,0.0926459702252908,56.25,42.5308720560153,0.854885057471264,0.826044579785874,1.22661066647171,2.88404776853906,16.0118718976902,-2.62257983193277,0.0926459702252908,419,465,"Laryea"
"Nick","Lima","Nick Lima",2019,"SJE",1963,"FB/WB",925,0.812,0.79,19.9102988429368,2.15246473977695,17.9794718481222,-2.41132490013316,0.0899895639552143,218.438,45.236882322975,0.811891891891892,0.790367244494122,0.973707941376429,2.15246473977695,17.9794718481222,-2.41132490013316,0.0899895639552143,280,335,"Lima"
"Brent","Kallman","Brent Kallman",2019,"MIN",1392,"CB",632,0.87,0.839,19.7189296483993,3.12008380512647,21.4184802312629,5.66176363636364,0.0922162372640781,136.456,43.5862068965517,0.870253164556962,0.839052326505697,1.35992618264823,3.12008380512647,21.4184802312629,5.66176363636364,0.0922162372640781,474,506,"Kallman"
"Dave","Romney","Dave Romney",2019,"LAG",986,"FB/WB",392,0.827,0.777,19.5475212857127,4.9866125728859,18.7430684512264,3.31725308641975,0.0829888227244227,118.95,38.1663286004057,0.826530612244898,0.776664486516039,1.90320694059678,4.9866125728859,18.7430684512264,3.31725308641975,0.0829888227244227,219,381,"Romney"
"Seth","Sinovic","Seth Sinovic",2019,"SKC",2039,"FB/WB",1174,0.81,0.794,19.1119181886316,1.62793170260916,17.802667995488,-0.502323869610936,0.0999408917999669,143,55.2741539970574,0.810051107325383,0.793771790299292,0.899825476267108,1.62793170260916,17.802667995488,-0.502323869610936,0.0999408917999669,296,332,"Sinovic"
"Edwin","Cerrillo","Edwin Cerrillo",2019,"FCD",997,"CDM",585,0.923,0.89,19.0696362555028,3.25976688128252,18.8133120285329,1.42025,0.105847232843862,100.25,56.3289869608826,0.923076923076923,0.890479254264098,1.8361936615128,3.25976688128252,18.8133120285329,1.42025,0.105847232843862,562,559,"Cerrillo"
"Uriel","Antuna","Uriel Antuna",2019,"LAG",2557,"Wing",752,0.769,0.743,19.0050072744488,2.52726160564479,15.4282039736594,-1.88974048442907,0.0714598012520114,420,28.2330856472429,0.768617021276596,0.743344405220148,0.71352393365158,2.52726160564479,15.4282039736594,-1.88974048442907,0.0714598012520114,107,225,"Antuna"
"Michael","Mancienne","Michael Mancienne",2019,"NER",1285,"CB",556,0.813,0.779,18.9708470925689,3.41202285837571,22.6435775339559,7.29613938053097,0.088907070574758,995.676,41.5377431906615,0.81294964028777,0.778829411704013,1.41727729251877,3.41202285837571,22.6435775339559,7.29613938053097,0.088907070574758,232,338,"Mancienne"
"Kyle","Smith","Kyle Smith",2019,"ORL",1514,"FB/WB",704,0.791,0.764,18.9023722074926,2.68499605220065,17.3623830741999,2.62703770197487,0.10176167371962,70.25,44.6393659180978,0.791193181818182,0.764343221296175,1.19856521262833,2.68499605220065,17.3623830741999,2.62703770197487,0.10176167371962,181,279,"Smith"
"Kendall","Waston","Kendall Waston",2019,"CIN",2357,"CB",1209,0.783,0.768,18.3544760718941,1.51815352124848,23.1698984973827,7.08470432946146,0.110969562271104,654.167,49.2422571064913,0.783291976840364,0.768110441627879,0.747573060204426,1.51815352124848,23.1698984973827,7.08470432946146,0.110969562271104,187,262,"Waston"
