"First","Last","Player","Season","Team","Games","Minutes","Pos","NumChains/96","TeamChain%","ChainShot%","PlayerShot%","PlayerKP%","xB/96","xGChain/96","xB%","xB% (0)","Comp ($K)"
"Dylan","Nealis","Dylan Nealis",2020,"MIA",1,106,"FB/WB",25.3584905660377,0.30924988495168,0.178571428571429,0.0357142857142857,0.0357142857142857,0.255457373385781,0.506022715633993,0.504833805861304,NA,NA
"Cristian","Colman","Cristian Colman",2018,"FCD",14,662,"F",15.8066465256798,0.123145827133843,0.376146788990826,0.192660550458716,0.0458715596330275,0.255182821341281,0.714978643837548,0.356909711277001,0.363663248623102,585.00004
"Drew","Conner","Drew Conner",2018,"CHI",11,511,"FB/WB",21.4168297455969,0.187567776434367,0.157894736842105,0,0.043859649122807,0.254814172172668,0.310482572832998,0.820703622260074,0.814183607359938,68.9073
"Chris","Tierney","Chris Tierney",2018,"NER",6,333,"FB/WB",31.1351351351351,0.220036290707669,0.175925925925926,0.0185185185185185,0.0277777777777778,0.253651512036885,0.413033517002735,0.614118471250375,0.535610721507936,165.83333
"Carlos","Ascues","Carlos Ascues",2018,"ORL",9,788,"CDM",27.5329949238579,0.218131121755916,0.146017699115044,0.0176991150442478,0.0176991150442478,0.252741241602694,0.290818355506719,0.86906908321629,0.813713005271236,391.5
"Gabriel","Somi","Gabriel Somi",2018,"NER",14,1092,"FB/WB",27.2527472527473,0.164314582919234,0.190322580645161,0.0354838709677419,0.0225806451612903,0.251966165088424,0.354582273693837,0.710600003952773,0.716541277585895,424.99996
"Nick","Besler","Nick Besler",2020,"RSL",2,152,"CDM",27.7894736842105,0.20738413197172,0.0909090909090909,0.0227272727272727,0,0.250680954553594,0.761823310911669,0.329053930173921,1,NA
"Frederic","Brillant","Frederic Brillant",2020,"DCU",2,202,"CB",26.6138613861386,0.163275223227844,0.142857142857143,0.0178571428571429,0,0.250580609730194,0.307489572822079,0.814923925486039,0.719889713626041,NA
"Guillermo","Hauche","Guillermo Hauche",2018,"NER",4,187,"Wing",14.8877005347594,0.0990861932429907,0.275862068965517,0.137931034482759,0.0344827586206897,0.25023427169313,0.369717268407434,0.676826031878415,0.908578003042025,135
"Emrah","Klimenta","Emrah Klimenta",2018,"LAG",2,160,"FB/WB",26.4,0.244444444444444,0.0681818181818182,0,0,0.249520218543799,0.249520218543799,1,1,67.5
"Sean","Davis","Sean Davis",2020,"NYRB",2,191,"CM",29.6544502617801,0.145364952263628,0.135593220338983,0.0169491525423729,0.0169491525423729,0.247848567880106,0.35879697860022,0.690776630413781,0.430563852346906,NA
"Corey","Baird","Corey Baird",2018,"RSL",31,2023,"F",15.232822540781,0.113541115355665,0.302180685358255,0.121495327102804,0.0685358255451713,0.245985619450747,0.645369862496103,0.381154487907673,0.305469506874248,54.504
"Joel","Waterman","Joel Waterman",2020,"MTL",2,196,"CB",28.8979591836735,0.182898475846035,0.101694915254237,0.0338983050847458,0.0169491525423729,0.244424791034364,0.255441625435048,0.956871420693786,0.503136561134094,NA
"Cristian","Casseres Jr","Cristian Casseres Jr",2020,"NYRB",2,191,"CM",32.6701570680628,0.160147828765014,0.123076923076923,0.0307692307692308,0.0307692307692308,0.243859754055207,0.343881753123888,0.709138393764537,0.390722308049807,NA
"Caleb","Calvert","Caleb Calvert",2018,"COL",1,42,"F",13.7142857142857,0.187866927592955,0.666666666666667,0,0.166666666666667,0.240813074925042,0.357944325010835,0.672766846960774,NA,105
"Kofi","Opare","Kofi Opare",2018,"DCU",11,929,"CB",18.1872981700754,0.1289048195044,0.164772727272727,0.0454545454545455,0,0.238283362661787,0.397418255576265,0.599578301495666,0.731332709956355,133.125
"Victor","Ulloa","Victor Ulloa",2020,"MIA",2,173,"CM",25.5260115606936,0.199421965317919,0.173913043478261,0.108695652173913,0.0434782608695652,0.236817135114843,0.27809513206897,0.851568789978354,1,NA
"Junior","Moreno","Junior Moreno",2020,"DCU",2,202,"CDM",31.8415841584158,0.195347142076171,0.104477611940299,0.0149253731343284,0,0.23611117110757,0.247504664958345,0.953966549064064,0.927729554606806,NA
"Alfredo","Ortuno","Alfredo Ortuno",2018,"RSL",3,129,"F",12.6511627906977,0.105426356589147,0.117647058823529,0,0,0.234075591875468,0.234075591875468,1,1,1162.5
"Alan","Gordon","Alan Gordon",2018,"CHI",23,926,"F",20.1123110151188,0.186450283493645,0.262886597938144,0.0979381443298969,0.0154639175257732,0.233402859106185,0.796120750566962,0.293175198536109,0.355809317301085,155
"Robin","Lod","Robin Lod",2020,"MIN",2,193,"Wing",20.8911917098446,0.138352262979103,0.142857142857143,0.0952380952380952,0.0238095238095238,0.232712506657737,0.370516248840517,0.628076386355473,0.244869388863027,NA
"Thomas","McNamara","Thomas McNamara",2018,"NYC",9,397,"Wing",25.3904282115869,0.186086200247787,0.180952380952381,0.0285714285714286,0.019047619047619,0.231580870020752,0.310695881558563,0.745361891696338,0.66610412915369,199.99992
"Ronaldo","Pena","Ronaldo Pena",2018,"HOU",9,278,"F",14.8489208633094,0.124897465205406,0.348837209302326,0.162790697674419,0.0697674418604651,0.230964247776342,0.406395581455309,0.56832371786439,0.539752215519707,225
"Djordje","Mihailovic","Djordje Mihailovic",2020,"CHI",2,167,"Wing",29.3173652694611,0.156777354382145,0.235294117647059,0.0196078431372549,0.117647058823529,0.230331195948681,0.514963040377293,0.447277140083541,0.473149058200157,NA
"Will","Bruin","Will Bruin",2018,"SEA",29,1923,"F",16.2246489859594,0.117953076107502,0.298461538461538,0.110769230769231,0.0830769230769231,0.229575700096091,0.683391018758377,0.335936080215389,0.36688151165511,351.66667
"Ricky","Lopez-Espin","Ricky Lopez-Espin",2018,"RSL",1,30,"sub",19.2,0.109090909090909,0.333333333333333,0.166666666666667,0,0.227935688607848,0.504620631015258,0.451697125718501,1,76.25
"Anton","Tinnerholm","Anton Tinnerholm",2020,"NYC",2,197,"FB/WB",29.7258883248731,0.180156898938625,0.163934426229508,0,0.0163934426229508,0.227506624871078,0.40208711414727,0.56581426478579,1,NA
"Anthony","Blondell","Anthony Blondell",2018,"VAN",18,717,"F",15.6652719665272,0.15527251949201,0.35042735042735,0.170940170940171,0.0598290598290598,0.225411901857312,0.67044932443518,0.336210200595265,0.387985398106231,295.20321
"Jo","Inge Berget","Jo Inge Berget",2018,"NYC",23,1652,"F",15.3995157384988,0.097626477945279,0.350943396226415,0.150943396226415,0.0792452830188679,0.224157451238056,0.805336057881665,0.278340264345886,0.251155326147006,816.66667
"Jalen","Robinson","Jalen Robinson",2018,"DCU",5,356,"FB/WB",30.4719101123596,0.216727667939968,0.0884955752212389,0,0.00884955752212389,0.222645449774571,0.258643057911467,0.860821286186547,0.631482899136982,75
"Marcelo","Silva","Marcelo Silva",2018,"RSL",18,1670,"CB",25.1209580838323,0.165814904843778,0.109839816933638,0.0091533180778032,0,0.221301925379622,0.252089479508797,0.877870531570121,0.791244134827918,726.625
"Chicharito","Chicharito","Chicharito",2020,"LAG",2,193,"F",14.4248704663212,0.091878155836441,0.275862068965517,0.0689655172413793,0.0344827586206897,0.220979639858429,0.474038726178627,0.46616368590772,0.571903239068708,NA
"Tom","Barlow","Tom Barlow",2020,"NYRB",2,53,"F",16.3018867924528,0.159822419533851,0.111111111111111,0,0,0.220268235160021,0.220268235160021,1,NA,NA
"Fidel","Escobar","Fidel Escobar",2018,"NYRB",6,401,"CB",23.9401496259352,0.153135285453743,0.06,0.03,0,0.216752458459037,0.235353802325116,0.920964336746159,0.863380920527993,145.00008
"Teal","Bunbury","Teal Bunbury",2020,"NER",2,145,"Wing",23.1724137931034,0.124582869855395,0.257142857142857,0.0857142857142857,0.0285714285714286,0.215989391955129,0.668042280687204,0.323316948940633,0.251400280991101,NA
"Teal","Bunbury","Teal Bunbury",2018,"NER",32,2698,"F",17.8621200889548,0.11214201350727,0.310756972111554,0.133466135458167,0.0557768924302789,0.215485244895731,0.697685388395431,0.308857328073494,0.263140010307023,260.00004
"Russell","Canouse","Russell Canouse",2020,"DCU",2,202,"FB/WB",21.3861386138614,0.131203304379518,0.133333333333333,0.0222222222222222,0.0444444444444444,0.215204892247126,0.306946114626154,0.701116195946104,0.547231528807554,NA
"Dominic","Dwyer","Dominic Dwyer",2018,"ORL",26,2388,"F",12.3015075376884,0.0836399571077143,0.372549019607843,0.248366013071895,0.0163398692810458,0.211396591262299,0.636742646285985,0.331996910361416,0.321702457898953,1383.33333
"Perry","Kitchen","Perry Kitchen",2020,"LAG",2,146,"CM",24.986301369863,0.159148416368554,0.105263157894737,0,0,0.206438933938276,0.206438933938276,1,1,NA
"Pierre","Da Silva","Pierre Da Silva",2018,"ORL",2,56,"sub",18.8571428571429,0.178740690589032,0.0909090909090909,0,0,0.204896991930919,0.204896991930919,1,NA,54.504
"Patrick","Mullins","Patrick Mullins",2018,"CLB,DCU",20,611,"F",13.6693944353519,0.121182574781488,0.252873563218391,0.103448275862069,0.0344827586206897,0.202536192755474,0.511832800575131,0.395707724334764,0.637842735547047,249.996
"David","Horst","David Horst",2018,"RSL",5,335,"CB",25.2179104477612,0.141992739007664,0.125,0.0227272727272727,0.0113636363636364,0.202436418516578,0.349426621993684,0.57933885335227,0.242472627963844,131.629
"Gonzalo","Martinez","Gonzalo Martinez",2020,"ATL",2,152,"CAM",28.4210526315789,0.197368421052632,0.177777777777778,0.0666666666666667,0.0666666666666667,0.201669272230659,0.462235167190507,0.436291495206687,0.383634179864232,NA
"Gyasi","Zardes","Gyasi Zardes",2020,"CLB",2,182,"F",11.6043956043956,0.068665062747903,0.272727272727273,0.136363636363636,0,0.201304064773673,0.739019272514251,0.272393525122568,0.164614556925284,NA
"Cory","Burke","Cory Burke",2018,"PHI",29,1530,"F",14.6196078431373,0.127586105161294,0.420600858369099,0.257510729613734,0.0300429184549356,0.200421155322017,0.914408863947299,0.219181116045665,0.123382346450622,71.22375
"Ayo","Akinola","Ayo Akinola",2018,"TOR",4,63,"F",24.3809523809524,0.302868973676427,0.25,0,0.125,0.198422214459108,0.312834471069672,0.634272220003905,NA,140.504
"Giuseppe","Rossi","Giuseppe Rossi",2020,"RSL",1,15,"sub",38.4,0.457142857142857,0.166666666666667,0,0,0.195691197886413,0.195691197886413,1,1,NA
"Lucas","Melano","Lucas Melano",2018,"POR",6,172,"Wing",18.9767441860465,0.194633273703041,0.294117647058824,0.147058823529412,0.0588235294117647,0.195547652074223,0.72654244371868,0.269148284129619,1,840
"Matteo","Mancosu","Matteo Mancosu",2018,"MTL",20,1165,"F",13.4317596566524,0.108935601432704,0.312883435582822,0.159509202453988,0.0245398773006135,0.19401459402299,0.531713809567248,0.36488537730644,0.302945366225128,719.54175
"Gyasi","Zardes","Gyasi Zardes",2018,"CLB",33,3135,"F",12.1875598086124,0.0866414204403728,0.399497487437186,0.226130653266332,0.0628140703517588,0.192990297953862,0.828819027717246,0.232849743429999,0.235654015289753,630
"Brian","White","Brian White",2018,"NYRB",5,243,"F",10.6666666666667,0.0804424333836099,0.333333333333333,0.185185185185185,0,0.192077904583715,0.704812517702938,0.272523401272325,0.180673582333851,54.50004
"Yannick","Boli","Yannick Boli",2018,"COL",17,834,"F",13.8129496402878,0.121857884735284,0.275,0.166666666666667,0.0333333333333333,0.191989968597539,0.616059129287198,0.311642112697328,0.0317545112418036,907.49996
"Anthony","Jackson-Hamel","Anthony Jackson-Hamel",2018,"MTL",16,637,"F",13.7142857142857,0.123274478330658,0.296703296703297,0.153846153846154,0.0879120879120879,0.190855879358008,0.568736040206261,0.335579013576828,0.458570767641175,155.00004
"Dairon","Asprilla","Dairon Asprilla",2020,"POR",1,25,"Wing",19.2,0.106666666666667,0.2,0,0,0.189967006605631,0.189967006605631,1,1,NA
"Andy","Rose","Andy Rose",2020,"VAN",1,99,"CB",20.3636363636364,0.13947696139477,0.0952380952380952,0.0476190476190476,0,0.188372228836169,0.236722666847271,0.795750704167689,0.795750704167689,NA
"Robin","Jansson","Robin Jansson",2020,"ORL",2,189,"CB",33.015873015873,0.279795534032822,0.123076923076923,0.0153846153846154,0,0.186929591825012,0.227627294770679,0.821209038280458,1,NA
"Cristhian","Machado","Cristhian Machado",2018,"NER",3,129,"CDM",17.1162790697674,0.165108801316085,0.130434782608696,0,0,0.18647119033606,0.18647119033606,1,1,150.5125
"Przemyslaw","Frankowski","Przemyslaw Frankowski",2020,"CHI",2,194,"Wing",22.7628865979381,0.121726666299134,0.217391304347826,0.0869565217391304,0.0652173913043478,0.185123255421396,0.393118479060967,0.470909573784462,0.608146839767212,NA
"Grant","Lillard","Grant Lillard",2018,"CHI",8,607,"CB",25.3047775947282,0.168980150882993,0.0625,0.00625,0,0.184235565571818,0.191610490515434,0.961510849829896,0.914025438145702,82.50004
"Cristian","Penilla","Cristian Penilla",2020,"NER",2,178,"Wing",18.3370786516854,0.0985864443639,0.205882352941176,0.0882352941176471,0.0588235294117647,0.183484758703073,0.550521739923316,0.333292484922813,0.74000498754663,NA
"Demar","Phillips","Demar Phillips",2018,"RSL",5,376,"FB/WB",27.3191489361702,0.191578884545373,0.0934579439252336,0.0186915887850467,0,0.183389263067343,0.188991028559527,0.970359622174235,1,126.25
"Erik","Hurtado","Erik Hurtado",2018,"VAN",12,544,"F",15.5294117647059,0.138244021644266,0.272727272727273,0.0909090909090909,0.0568181818181818,0.177339565639645,0.436727277569899,0.406064779434946,1,156.25
"Alvas","Powell","Alvas Powell",2020,"MIA",1,96,"FB/WB",15,0.0862068965517241,0.266666666666667,0,0,0.176024114955462,0.176024114955462,1,1,NA
"Johan","Kappelhof","Johan Kappelhof",2020,"CHI",2,194,"CB",22.7628865979381,0.121726666299134,0.130434782608696,0.0217391304347826,0,0.175088295249038,0.185849953009744,0.942094912662465,0.929574228601408,NA
"Victor","Arboleda","Victor Arboleda",2018,"POR",1,35,"sub",10.9714285714286,0.103504043126685,0.5,0,0.25,0.175018884423131,0.24937125825964,0.701840643723684,NA,54.49992
"Ronald","Matarrita","Ronald Matarrita",2020,"NYC",2,197,"FB/WB",29.7258883248731,0.180156898938625,0.131147540983607,0.0163934426229508,0.0491803278688525,0.172482090328439,0.233247924760987,0.739479635264427,0.613502525413478,NA
"Aurelien","Collin","Aurelien Collin",2018,"NYRB",6,370,"CB",18.1621621621622,0.0987074030552291,0.114285714285714,0.0285714285714286,0.0285714285714286,0.172148281445742,0.247046546613544,0.696825289831046,0.822956662354789,450
"Nemanja","Nikolic","Nemanja Nikolic",2018,"CHI",31,2561,"F",15.5939086294416,0.113025758127821,0.262019230769231,0.122596153846154,0.0528846153846154,0.170423139250464,0.685969796313369,0.248441170684738,0.2418709002838,1906.33337
"Abel","Aguilar","Abel Aguilar",2018,"FCD",4,149,"CDM",30.9261744966443,0.340784291974042,0.166666666666667,0.0625,0,0.168617512948424,0.182406879876877,0.924403252016804,0.911188654575482,328.12724
"Hassan","Ndam","Hassan Ndam",2018,"NYRB",1,98,"CB",21.5510204081633,0.117125110913931,0.0454545454545455,0,0,0.166020417475261,0.166020417475261,1,1,NA
"Frantz","Pangop","Frantz Pangop",2018,"MIN",9,231,"F",22.4415584415584,0.256964409636165,0.185185185185185,0.0740740740740741,0.037037037037037,0.163526063518471,0.375156654945552,0.435887412265695,1,67.5
"Derrick","Jones","Derrick Jones",2018,"PHI",12,446,"CDM",28.4125560538117,0.285075813248946,0.143939393939394,0.0454545454545455,0.0151515151515152,0.161914362433156,0.236735807365331,0.683945382978289,0.521609121269434,75.9
"Roman","Torres","Roman Torres",2020,"MIA",2,158,"CB",15.1898734177215,0.0898809077971688,0.16,0.04,0.04,0.159350975385549,0.349124574156608,0.456430131767431,1,NA
"George","Campbell","George Campbell",2020,"ATL",1,56,"sub",29.1428571428571,0.388571428571429,0.117647058823529,0,0,0.158655516778982,0.158655516778982,1,NA,NA
"Kortne","Ford","Kortne Ford",2018,"COL",15,1211,"CB",26.4772914946325,0.199878899053592,0.092814371257485,0.0149700598802395,0.00898203592814371,0.157365952681954,0.188968750485925,0.832761778216207,0.675902453637379,89.5
"Bernie","Ibini-Isei","Bernie Ibini-Isei",2018,"VAN",8,445,"Wing",15.5325842696629,0.119252086523324,0.208333333333333,0.0416666666666667,0.0833333333333333,0.157255468596381,0.207578591173183,0.757570748060347,0.775128847302605,304.008
"Brooks","Lennon","Brooks Lennon",2020,"ATL",2,195,"FB/WB",22.1538461538462,0.153846153846154,0.155555555555556,0.0444444444444444,0.0222222222222222,0.156611007610263,0.195912367214143,0.79939316663495,0.786391085700779,NA
"Kyle","Smith","Kyle Smith",2020,"ORL",1,72,"FB/WB",32,0.20253164556962,0.166666666666667,0.0416666666666667,0.0416666666666667,0.156478858995691,0.372645716431215,0.419913210043767,0.186774747679159,NA
"James","Sands","James Sands",2020,"NYC",2,197,"CB",24.8527918781726,0.150622981079834,0.0980392156862745,0.0196078431372549,0,0.150469505070202,0.150469505070202,1,1,NA
"Heber","Heber","Heber",2020,"NYC",2,172,"F",19.5348837209302,0.118393234672304,0.171428571428571,0,0.0571428571428571,0.147643825533766,0.208000994486344,0.709822690503813,0.709822690503814,NA
"Tomas","Hilliard-Arce","Tomas Hilliard-Arce",2018,"LAG",4,308,"CB",24,0.165232358003442,0.103896103896104,0.012987012987013,0,0.147191959942505,0.243122923622927,0.605421972346767,1,113.125
"Tommy","McNamara","Tommy McNamara",2020,"HOU",2,170,"Wing",21.4588235294118,0.124039442366542,0.210526315789474,0.105263157894737,0.0263157894736842,0.146939663002215,0.411023878614747,0.357496658095483,0.0854161944798725,NA
"Adam","Buksa","Adam Buksa",2020,"NER",2,193,"F",14.4248704663212,0.0775530670232325,0.379310344827586,0.172413793103448,0.103448275862069,0.143141797586418,0.685098939734898,0.208935949662698,0.0359529956647437,NA
"Alexandru","Mitrita","Alexandru Mitrita",2020,"NYC",2,175,"Wing",20.8457142857143,0.175174069627851,0.263157894736842,0.157894736842105,0.0263157894736842,0.140030390115454,0.291260143558491,0.480774294775188,0.613705805957554,NA
"Lucas","Cavallini","Lucas Cavallini",2020,"VAN",2,195,"F",12.3076923076923,0.0778967867575463,0.32,0.2,0,0.139663914460422,0.696138798161855,0.200626534290579,0.544464841704027,NA
"Niki","Jackson","Niki Jackson",2018,"COL",14,513,"sub",13.4736842105263,0.0993843935444512,0.333333333333333,0.194444444444444,0.0416666666666667,0.13566810130968,0.457601134262417,0.296476759237838,0.418507026070495,54.50004
"Omar","Gonzalez","Omar Gonzalez",2020,"TOR",2,195,"CB",27.5692307692308,0.161223571749888,0.0892857142857143,0.0178571428571429,0,0.135280339361662,0.181405841627161,0.745733092982199,1,NA
"Shamit","Shome","Shamit Shome",2018,"MTL",5,275,"CM",16.4072727272727,0.135150516699116,0.148936170212766,0.0425531914893617,0,0.13260399053198,0.254369739824841,0.521304108827138,0.12274070603234,128.50008
"Rolf","Feltscher","Rolf Feltscher",2020,"LAG",2,193,"FB/WB",26.3626943005181,0.167915250321772,0.113207547169811,0.0188679245283019,0.0377358490566038,0.131115311928582,0.240234285239457,0.545781014553733,0.374456008737945,NA
"Damir","Kreilach","Damir Kreilach",2020,"RSL",2,189,"F",28.952380952381,0.216062544420753,0.175438596491228,0.0701754385964912,0,0.130791942819489,0.942668859830017,0.138746434079803,0.383347426592713,NA
"Jesus","Medina","Jesus Medina",2020,"NYC",2,90,"Wing",20.2666666666667,0.245656565656566,0.210526315789474,0.0526315789473684,0.105263157894737,0.127600450895975,0.359998813295658,0.354446865332248,0.354446865332248,NA
"Brian","Wright","Brian Wright",2018,"NER",10,302,"F",13.6688741721854,0.128225836512058,0.395348837209302,0.209302325581395,0.0930232558139535,0.125294694133623,0.566198292533691,0.22129119035831,0.209286329473851,67.5
"Louis","Beland-Goyette","Louis Beland-Goyette",2018,"MTL",4,126,"CM",22.0952380952381,0.21503881357896,0.103448275862069,0,0.0344827586206897,0.122019722582032,0.122019722582032,1,NA,55.75
"Kyle","Duncan","Kyle Duncan",2020,"NYRB",2,191,"FB/WB",19.6020942408377,0.0960886972590083,0.179487179487179,0.0512820512820513,0.0769230769230769,0.116535278916989,0.633048498851022,0.184085862502635,0.321780492211913,NA
"Benji","Michel","Benji Michel",2020,"ORL",2,142,"F",12.8450704225352,0.108856529004536,0.263157894736842,0,0.105263157894737,0.115545139576428,0.15648655226677,0.738371047880544,0.738371047880544,NA
"Mitchell","Taintor","Mitchell Taintor",2018,"TOR",1,93,"CB",19.6129032258065,0.146364949446317,0.210526315789474,0.0526315789473684,0.0526315789473684,0.114095358227897,0.673730690562391,0.169348613364573,NA,NA
"Brian","White","Brian White",2020,"NYRB",2,136,"F",12.7058823529412,0.0622837370242214,0.277777777777778,0,0.166666666666667,0.112741287983048,0.20872103739988,0.540152968706513,0.805560804501605,NA
"Yamil","Asad","Yamil Asad",2020,"DCU",2,103,"Wing",19.5728155339806,0.159128581577078,0.19047619047619,0.0952380952380952,0.0476190476190476,0.106619514326578,0.362626017788828,0.294020586213609,NA,NA
"Erik","Sorga","Erik Sorga",2020,"DCU",1,92,"sub",15.6521739130435,0.195652173913043,0.266666666666667,0,0.133333333333333,0.10273969616235,0.212429875057804,0.48364052435842,NA,NA
"Jacob","Shaffelburg","Jacob Shaffelburg",2020,"TOR",1,46,"Wing",10.4347826086957,0.137299771167048,0.4,0.2,0,0.0972537879981606,0.584870951921316,0.166282472532923,0.166282472532923,NA
"Edison","Flores","Edison Flores",2020,"DCU",2,180,"Wing",20.8,0.12760736196319,0.230769230769231,0.128205128205128,0.0256410256410256,0.0964907012379017,0.4525871618533,0.213198051934973,0.332891135104692,NA
"Chris","Mavinga","Chris Mavinga",2020,"TOR",2,195,"CB",24.6153846153846,0.143949617633828,0.1,0.02,0,0.0950793240487277,0.139831440471574,0.679956694489295,0.591516430606565,NA
"Shawn","Barry","Shawn Barry",2018,"RSL",3,208,"FB/WB",29.0769230769231,0.169051878354204,0.0952380952380952,0,0.0158730158730159,0.0889906113382621,0.123166847190167,0.722520819266103,1,131.25
"Tommy","Redding","Tommy Redding",2018,"NYRB",1,98,"CB",16.6530612244898,0.0925170068027211,0.0588235294117647,0,0,0.0833850349179851,0.0833850349179851,1,NA,147.5
"Josef","Martinez","Josef Martinez",2020,"ATL",1,69,"F",20.8695652173913,0.151228733459357,0.2,0.0666666666666667,0,0.0827137857833257,0.1498271383586,0.552061440200215,1,NA
"Harrison","Heath","Harrison Heath",2018,"MIN",4,143,"CM",32.2237762237762,0.329654999731726,0.0625,0.0208333333333333,0,0.0803029063774225,0.142272814345294,0.564429028461675,NA,69.4575
"Chinedum","Onuoha","Chinedum Onuoha",2018,"RSL",2,105,"CB",7.31428571428571,0.0875962360992301,0.375,0.125,0,0.0801352808714899,0.391532300498634,0.204670932051925,NA,219
"Zdenek","Ondrasek","Zdenek Ondrasek",2020,"FCD",2,197,"F",15.5939086294416,0.0928208846990573,0.3125,0.25,0.0625,0.0794510746301592,0.935526417666684,0.0849265965447772,0.0811574484174853,NA
"Amro","Tarek","Amro Tarek",2020,"NYRB",2,191,"CB",19.6020942408377,0.0960886972590083,0.0769230769230769,0.0256410256410256,0,0.0746206080574655,0.129665593693879,0.575485029850199,0.515849073684387,NA
"Kip","Colvey","Kip Colvey",2018,"COL",3,213,"FB/WB",27.943661971831,0.183839881393625,0.0967741935483871,0,0.032258064516129,0.0722009650601047,0.112670691068289,0.640814078404332,1,67.5
"Matias","Pellegrini","Matias Pellegrini",2020,"MIA",2,99,"Wing",11.6363636363636,0.0909090909090909,0.416666666666667,0.166666666666667,0.0833333333333333,0.0687241227504174,0.681347364260751,0.100865030607379,0.181581014079118,NA
"Andrew","Gutman","Andrew Gutman",2020,"CIN",2,28,"FB/WB",13.7142857142857,0.149068322981366,0.25,0,0,0.0648161010831621,0.0648161010831621,1,NA,NA
"Sebastien","Ibeagha","Sebastien Ibeagha",2020,"NYC",1,53,"CB",18.1132075471698,0.124063065391574,0.1,0,0,0.0587339907482154,0.0587339907482154,1,1,NA
"Joao","Pedro","Joao Pedro",2018,"LAG",2,89,"CDM",23.7303370786517,0.289394354617703,0.0909090909090909,0,0.0454545454545455,0.0508742311077809,0.130973850030667,0.388430446962268,NA,240.996
"Aboubacar","Keita","Aboubacar Keita",2020,"CLB",1,99,"CB",24.2424242424242,0.140944326990839,0.04,0,0,0.047146905850328,0.047146905850328,1,1,NA
"Kharlton","Belmar","Kharlton Belmar",2018,"SKC",4,83,"sub",17.3493975903614,0.164060497308382,0.333333333333333,0.133333333333333,0.0666666666666667,0.0446034835852355,0.566561942479397,0.0787265791098517,0.144197142109781,68.2542
"Darwin","Quintero","Darwin Quintero",2020,"HOU",1,35,"CAM",38.4,0.451764705882353,0.142857142857143,0.0714285714285714,0,0.041068857853886,0.246692303144858,0.166478067334636,NA,NA
"Tony","Alfaro","Tony Alfaro",2018,"SEA",4,229,"CB",25.5720524017467,0.159327429294372,0.0491803278688525,0.0163934426229508,0,0.0407226286265074,0.130933385019759,0.31101791663266,NA,67.5
"Anthony","Jackson-Hamel","Anthony Jackson-Hamel",2020,"MTL",1,58,"F",11.5862068965517,0.160919540229885,0.285714285714286,0,0,0.0376993389866507,0.0749286414441331,0.503136561134094,0.503136561134094,NA
"Brandon","Vazquez","Brandon Vazquez",2020,"CIN",2,80,"F",15.6,0.107958477508651,0.230769230769231,0.0769230769230769,0.0769230769230769,0.0226856353791067,0.913690618359199,0.0248285742715029,NA,NA
"Tim","Parker","Tim Parker",2020,"NYRB",2,191,"CB",20.1047120418848,0.0985525100092393,0.025,0,0,0.0177927415347514,0.0177927415347514,1,NA,NA
"Amar","Sejdic","Amar Sejdic",2020,"MTL",2,16,"CAM",18,0.227848101265823,0,0,0,0,0,NA,NA,NA
"Andrew","Wheeler-Omiunu","Andrew Wheeler-Omiunu",2018,"ATL",1,25,"sub",7.68,0.123870967741935,0,0,0,0,0,NA,NA,55.6542
"Bressan","Bressan","Bressan",2020,"FCD",1,30,"FB/WB",19.2,0.210989010989011,0.166666666666667,0.166666666666667,0,0,0.144734722738388,0,NA,NA
"Carlos","Fierro","Carlos Fierro",2020,"SJE",1,23,"Wing",8.34782608695652,0.0927536231884058,0.5,0.5,0,0,0.463396875433978,0,NA,NA
"Cedric","Hountondji","Cedric Hountondji",2018,"NYC",1,7,"sub",13.7142857142857,0.173598553345389,0,0,0,0,0,NA,NA,258.33341
"Chris","Odoi-Atsem","Chris Odoi-Atsem",2018,"DCU",1,15,"FB/WB",38.4,0.48,0.166666666666667,0.166666666666667,0,0,0.30246843434008,0,NA,59.50004
"Chris","Odoi-Atsem","Chris Odoi-Atsem",2020,"DCU",1,25,"FB/WB",11.52,0.144,0,0,0,0,0,NA,NA,NA
"Christian","Makoun","Christian Makoun",2020,"MIA",1,18,"sub",5.33333333333333,0.0613026819923372,0,0,0,0,0,NA,NA,NA
"Dane","Kelly","Dane Kelly",2018,"DCU",1,8,"sub",24,0.352941176470588,0,0,0,0,0,NA,NA,69.5
"Darwin","Ceren","Darwin Ceren",2020,"HOU",1,12,"CDM",24,0.272727272727273,0,0,0,0,0,NA,NA,NA
"David","Choiniere","David Choiniere",2018,"MTL",1,18,"CM",21.3333333333333,0.300469483568075,0,0,0,0,0,NA,NA,67.5
"Derrick","Etienne","Derrick Etienne",2020,"CLB",1,31,"Wing",24.7741935483871,0.144036009002251,0.125,0,0.125,0,0.415036864209988,0,0,NA
"Douglas","Martinez","Douglas Martinez",2020,"RSL",1,36,"F",10.6666666666667,0.115942028985507,0.5,0.25,0,0,0.65715733304363,0,NA,NA
"Elliot","Collier","Elliot Collier",2020,"CHI",1,26,"Wing",11.0769230769231,0.135084427767355,0.333333333333333,0.333333333333333,0,0,0.548698792429161,0,0,NA
"Ema","Twumasi","Ema Twumasi",2018,"FCD",1,47,"Wing",18.3829787234043,0.113475177304965,0.111111111111111,0.111111111111111,0,0,0.211693230412906,0,NA,180.9
